title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Forever,Lewis Capaldi,0.646,0.355,1.0,-7.119,1.0,0.0263,0.873,0.0,0.115,0.364,84.988,audio_features,12OLyHDxt6dqlAybSPFBK3,spotify:track:12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/tracks/12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/audio-analysis/12OLyHDxt6dqlAybSPFBK3,210863.0,4.0
Hold Me While You Wait,Lewis Capaldi,0.688,0.53,11.0,-5.507,1.0,0.0333,0.443,0.0,0.0995,0.162,106.958,audio_features,60iSKGrGazRzICtMjADNSM,spotify:track:60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,205687.0,4.0
Leaving My Love Behind,Lewis Capaldi,0.409,0.446,2.0,-4.836,1.0,0.0317,0.65,0.0,0.0862,0.135,75.638,audio_features,1NxHgM5nOnmqi3KUVLbaIw,spotify:track:1NxHgM5nOnmqi3KUVLbaIw,https://api.spotify.com/v1/tracks/1NxHgM5nOnmqi3KUVLbaIw,https://api.spotify.com/v1/audio-analysis/1NxHgM5nOnmqi3KUVLbaIw,210213.0,4.0
Someone You Loved,Lewis Capaldi,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,2TIlqbIneP0ZY1O0EzYLlc,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc,182161.0,4.0
Escapism.,RAYE,0.538,0.742,2.0,-5.355,1.0,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5Z2MiIZ5I3jJvvmeWMLbOQ,spotify:track:5Z2MiIZ5I3jJvvmeWMLbOQ,https://api.spotify.com/v1/tracks/5Z2MiIZ5I3jJvvmeWMLbOQ,https://api.spotify.com/v1/audio-analysis/5Z2MiIZ5I3jJvvmeWMLbOQ,272373.0,4.0
Regardless,RAYE,0.749,0.82,7.0,-6.114,1.0,0.0478,0.0205,0.000685,0.0775,0.534,120.066,audio_features,3DTqHfTGj1c6y2gDXsTez4,spotify:track:3DTqHfTGj1c6y2gDXsTez4,https://api.spotify.com/v1/tracks/3DTqHfTGj1c6y2gDXsTez4,https://api.spotify.com/v1/audio-analysis/3DTqHfTGj1c6y2gDXsTez4,197573.0,4.0
Escapism. - Sped Up,RAYE,0.435,0.768,6.0,-5.352,0.0,0.201,0.0857,0.000231,0.0918,0.378,107.588,audio_features,4rPJSqrov3zqGwXlemLBMw,spotify:track:4rPJSqrov3zqGwXlemLBMw,https://api.spotify.com/v1/tracks/4rPJSqrov3zqGwXlemLBMw,https://api.spotify.com/v1/audio-analysis/4rPJSqrov3zqGwXlemLBMw,239888.0,4.0
Decline,RAYE,0.675,0.932,5.0,-2.337,0.0,0.0551,0.167,0.0,0.0932,0.524,115.924,audio_features,4qCc2AVDeJYIpAHi9AX1N0,spotify:track:4qCc2AVDeJYIpAHi9AX1N0,https://api.spotify.com/v1/tracks/4qCc2AVDeJYIpAHi9AX1N0,https://api.spotify.com/v1/audio-analysis/4qCc2AVDeJYIpAHi9AX1N0,188172.0,4.0
Escapism.,RAYE,0.538,0.742,2.0,-5.355,1.0,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5WxVXxCMRnvxUKFq40ELwq,spotify:track:5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/tracks/5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/audio-analysis/5WxVXxCMRnvxUKFq40ELwq,272373.0,4.0
Secrets,Regard,0.848,0.768,6.0,-5.386,0.0,0.0373,0.0412,0.000785,0.195,0.777,118.961,audio_features,66W1rVTnEv86dIkFhoiElg,spotify:track:66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/tracks/66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/audio-analysis/66W1rVTnEv86dIkFhoiElg,176767.0,4.0
Raye,Sultan + Shepard,0.645,0.572,0.0,-8.167,1.0,0.0298,0.716,0.0527,0.0922,0.121,121.994,audio_features,5tsVgtKdAfKGcVIcCHvyxe,spotify:track:5tsVgtKdAfKGcVIcCHvyxe,https://api.spotify.com/v1/tracks/5tsVgtKdAfKGcVIcCHvyxe,https://api.spotify.com/v1/audio-analysis/5tsVgtKdAfKGcVIcCHvyxe,290410.0,4.0
Remembrance,Miriam Raye,0.501,0.084,7.0,-25.838,1.0,0.0403,0.992,0.935,0.116,0.322,103.888,audio_features,6stVkYBRCRAL6Eqomde583,spotify:track:6stVkYBRCRAL6Eqomde583,https://api.spotify.com/v1/tracks/6stVkYBRCRAL6Eqomde583,https://api.spotify.com/v1/audio-analysis/6stVkYBRCRAL6Eqomde583,191980.0,3.0
Escapism. - Sped Up,RAYE,0.435,0.768,6.0,-5.352,0.0,0.201,0.0857,0.000231,0.0918,0.378,107.588,audio_features,4anMRnZF86bywdsd3yrS3H,spotify:track:4anMRnZF86bywdsd3yrS3H,https://api.spotify.com/v1/tracks/4anMRnZF86bywdsd3yrS3H,https://api.spotify.com/v1/audio-analysis/4anMRnZF86bywdsd3yrS3H,239888.0,4.0
Hada,RRAYZZ,0.656,0.593,7.0,-7.851,1.0,0.16,0.0538,0.000237,0.123,0.518,180.026,audio_features,2RzLMJcb6okWI0wB9QW1oe,spotify:track:2RzLMJcb6okWI0wB9QW1oe,https://api.spotify.com/v1/tracks/2RzLMJcb6okWI0wB9QW1oe,https://api.spotify.com/v1/audio-analysis/2RzLMJcb6okWI0wB9QW1oe,120737.0,4.0
Love Letters In The Sand - Single Version,Pat Boone,0.571,0.196,3.0,-13.216,1.0,0.0278,0.811,0.0,0.142,0.555,88.728,audio_features,1eqGYJJr2z2GXK1i0hD3BC,spotify:track:1eqGYJJr2z2GXK1i0hD3BC,https://api.spotify.com/v1/tracks/1eqGYJJr2z2GXK1i0hD3BC,https://api.spotify.com/v1/audio-analysis/1eqGYJJr2z2GXK1i0hD3BC,134560.0,4.0
April Love,Pat Boone,0.388,0.169,8.0,-14.834,1.0,0.032,0.828,0.0135,0.0812,0.498,91.323,audio_features,5ax1MN2MGW0ZJXquCkpuLM,spotify:track:5ax1MN2MGW0ZJXquCkpuLM,https://api.spotify.com/v1/tracks/5ax1MN2MGW0ZJXquCkpuLM,https://api.spotify.com/v1/audio-analysis/5ax1MN2MGW0ZJXquCkpuLM,161200.0,1.0
Adeste Fideles,Pat Boone,0.185,0.3,7.0,-9.849,1.0,0.0291,0.864,5.35e-06,0.544,0.49,87.154,audio_features,3wDijUmWdwFs3riq76HQcr,spotify:track:3wDijUmWdwFs3riq76HQcr,https://api.spotify.com/v1/tracks/3wDijUmWdwFs3riq76HQcr,https://api.spotify.com/v1/audio-analysis/3wDijUmWdwFs3riq76HQcr,158827.0,3.0
Don't Forbid Me,Pat Boone,0.686,0.418,0.0,-9.744,1.0,0.0259,0.507,3.19e-05,0.17,0.692,112.437,audio_features,5XjPPdhCGeAEecJlxAJt3M,spotify:track:5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/tracks/5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/audio-analysis/5XjPPdhCGeAEecJlxAJt3M,137320.0,4.0
Sugar Moon - Single Version,Pat Boone,0.463,0.0924,10.0,-16.966,1.0,0.0278,0.957,0.00508,0.135,0.333,70.343,audio_features,6UM5WX0bgEkcv1CzKWyacv,spotify:track:6UM5WX0bgEkcv1CzKWyacv,https://api.spotify.com/v1/tracks/6UM5WX0bgEkcv1CzKWyacv,https://api.spotify.com/v1/audio-analysis/6UM5WX0bgEkcv1CzKWyacv,115200.0,4.0
Pat Boone,The Fancy Boys,0.157,0.98,4.0,-4.187,1.0,0.0796,0.000106,0.828,0.289,0.508,191.25,audio_features,0Ci6VUTVnvM8RcmJFNNrc9,spotify:track:0Ci6VUTVnvM8RcmJFNNrc9,https://api.spotify.com/v1/tracks/0Ci6VUTVnvM8RcmJFNNrc9,https://api.spotify.com/v1/audio-analysis/0Ci6VUTVnvM8RcmJFNNrc9,136920.0,4.0
The First Noel,Pat Boone,0.177,0.388,10.0,-6.398,1.0,0.0339,0.907,0.0293,0.132,0.446,78.469,audio_features,1yL5vKOyVfYJJBnGdyA5dI,spotify:track:1yL5vKOyVfYJJBnGdyA5dI,https://api.spotify.com/v1/tracks/1yL5vKOyVfYJJBnGdyA5dI,https://api.spotify.com/v1/audio-analysis/1yL5vKOyVfYJJBnGdyA5dI,175280.0,5.0
Friendly Persuasion (Thee I Love) - Single Version,Pat Boone,0.16,0.185,0.0,-14.189,1.0,0.0411,0.754,0.0905,0.296,0.241,172.805,audio_features,3GFBfAGkoxiYuvXandbzQR,spotify:track:3GFBfAGkoxiYuvXandbzQR,https://api.spotify.com/v1/tracks/3GFBfAGkoxiYuvXandbzQR,https://api.spotify.com/v1/audio-analysis/3GFBfAGkoxiYuvXandbzQR,177000.0,4.0
Here Comes Santa Claus,Pat Boone,0.698,0.284,0.0,-13.585,1.0,0.0324,0.808,0.0,0.0487,0.92,86.028,audio_features,0bNRuJJloAtqFZnvx9IP4U,spotify:track:0bNRuJJloAtqFZnvx9IP4U,https://api.spotify.com/v1/tracks/0bNRuJJloAtqFZnvx9IP4U,https://api.spotify.com/v1/audio-analysis/0bNRuJJloAtqFZnvx9IP4U,109307.0,4.0
Moody River - Single Version,Pat Boone,0.767,0.269,3.0,-14.983,1.0,0.0333,0.774,0.0,0.0875,0.534,129.921,audio_features,2TEdI0KNrYHo4UPhrt0ais,spotify:track:2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/tracks/2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/audio-analysis/2TEdI0KNrYHo4UPhrt0ais,157267.0,4.0
Bitter Sweet Symphony,The Verve,0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267.0,4.0
The Freshmen,The Verve Pipe,0.571,0.505,1.0,-9.312,0.0,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,audio_features,21jEuMn2lf37715rwjow2M,spotify:track:21jEuMn2lf37715rwjow2M,https://api.spotify.com/v1/tracks/21jEuMn2lf37715rwjow2M,https://api.spotify.com/v1/audio-analysis/21jEuMn2lf37715rwjow2M,269467.0,4.0
Lucky Man,The Verve,0.407,0.663,2.0,-7.591,1.0,0.0305,0.255,0.000166,0.0913,0.211,75.989,audio_features,2mxPSHEwjJWOQS7lGw6btF,spotify:track:2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/tracks/2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,293587.0,4.0
Cheek To Cheek,Ella Fitzgerald,0.663,0.264,0.0,-14.571,1.0,0.0914,0.706,0.0,0.1,0.657,122.482,audio_features,33jt3kYWjQzqn3xyYQ5ZEh,spotify:track:33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/tracks/33jt3kYWjQzqn3xyYQ5ZEh,https://api.spotify.com/v1/audio-analysis/33jt3kYWjQzqn3xyYQ5ZEh,354533.0,4.0
The Verve,Soulspell,0.486,0.943,7.0,-3.524,1.0,0.0893,0.00126,0.000199,0.163,0.165,115.004,audio_features,0P8JMUvSb88fcLrJNTQ3Em,spotify:track:0P8JMUvSb88fcLrJNTQ3Em,https://api.spotify.com/v1/tracks/0P8JMUvSb88fcLrJNTQ3Em,https://api.spotify.com/v1/audio-analysis/0P8JMUvSb88fcLrJNTQ3Em,408129.0,4.0
Sonnet,The Verve,0.433,0.725,0.0,-7.296,1.0,0.0244,0.12,4.34e-05,0.225,0.376,89.059,audio_features,6OgWHP8rRXiq7VMaryVaVo,spotify:track:6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/tracks/6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/audio-analysis/6OgWHP8rRXiq7VMaryVaVo,261360.0,4.0
Bitter Sweet Symphony,The Verve,0.356,0.913,9.0,-6.015,1.0,0.0499,0.0339,0.0,0.221,0.537,171.157,audio_features,1WYEDcS7WGjv0rG7rmMX3o,spotify:track:1WYEDcS7WGjv0rG7rmMX3o,https://api.spotify.com/v1/tracks/1WYEDcS7WGjv0rG7rmMX3o,https://api.spotify.com/v1/audio-analysis/1WYEDcS7WGjv0rG7rmMX3o,359547.0,4.0
They Can't Take That Away From Me,Ella Fitzgerald,0.563,0.136,3.0,-17.402,1.0,0.0683,0.87,0.0,0.106,0.368,104.928,audio_features,1V4NaFlrUCK49MXcdOcVeS,spotify:track:1V4NaFlrUCK49MXcdOcVeS,https://api.spotify.com/v1/tracks/1V4NaFlrUCK49MXcdOcVeS,https://api.spotify.com/v1/audio-analysis/1V4NaFlrUCK49MXcdOcVeS,280000.0,4.0
The Verve,Devours,0.787,0.579,6.0,-9.177,1.0,0.0486,0.25,0.809,0.104,0.647,126.007,audio_features,43A7RVQupXeFcvEdt1hF9n,spotify:track:43A7RVQupXeFcvEdt1hF9n,https://api.spotify.com/v1/tracks/43A7RVQupXeFcvEdt1hF9n,https://api.spotify.com/v1/audio-analysis/43A7RVQupXeFcvEdt1hF9n,251429.0,4.0
Lucky Man,The Verve,0.407,0.663,2.0,-7.591,1.0,0.0305,0.255,0.000166,0.0913,0.211,75.989,audio_features,0bw1li9y32rw40HGodRShs,spotify:track:0bw1li9y32rw40HGodRShs,https://api.spotify.com/v1/tracks/0bw1li9y32rw40HGodRShs,https://api.spotify.com/v1/audio-analysis/0bw1li9y32rw40HGodRShs,293587.0,4.0
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,0.667,0.599,0.0,-8.894,1.0,0.0291,0.245,0.0,0.107,0.971,127.935,audio_features,6b6IMqP565TbtFFZg9iFf3,spotify:track:6b6IMqP565TbtFFZg9iFf3,https://api.spotify.com/v1/tracks/6b6IMqP565TbtFFZg9iFf3,https://api.spotify.com/v1/audio-analysis/6b6IMqP565TbtFFZg9iFf3,160280.0,4.0
Ain't No Woman (Like The One I've Got),Four Tops,0.562,0.592,2.0,-9.694,0.0,0.0393,0.33,1.25e-05,0.0882,0.869,99.05,audio_features,6q8NBpF6twALMb86FBpLgQ,spotify:track:6q8NBpF6twALMb86FBpLgQ,https://api.spotify.com/v1/tracks/6q8NBpF6twALMb86FBpLgQ,https://api.spotify.com/v1/audio-analysis/6q8NBpF6twALMb86FBpLgQ,187773.0,4.0
Baby I Need Your Loving,Four Tops,0.632,0.686,0.0,-6.116,0.0,0.0395,0.437,0.0,0.193,0.65,121.414,audio_features,3aCbwWCYCT3MJjZeUnlcp4,spotify:track:3aCbwWCYCT3MJjZeUnlcp4,https://api.spotify.com/v1/tracks/3aCbwWCYCT3MJjZeUnlcp4,https://api.spotify.com/v1/audio-analysis/3aCbwWCYCT3MJjZeUnlcp4,166027.0,4.0
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,0.686,0.714,0.0,-4.809,1.0,0.0287,0.204,0.0,0.0592,0.964,126.736,audio_features,3aSWQJcWnnqgwYbAgidvlV,spotify:track:3aSWQJcWnnqgwYbAgidvlV,https://api.spotify.com/v1/tracks/3aSWQJcWnnqgwYbAgidvlV,https://api.spotify.com/v1/audio-analysis/3aSWQJcWnnqgwYbAgidvlV,163680.0,4.0
Reach Out I'll Be There,Four Tops,0.607,0.599,3.0,-8.908,0.0,0.0282,0.0253,0.0,0.188,0.735,119.842,audio_features,6Pkj4nv5K53i64cLVgkVyY,spotify:track:6Pkj4nv5K53i64cLVgkVyY,https://api.spotify.com/v1/tracks/6Pkj4nv5K53i64cLVgkVyY,https://api.spotify.com/v1/audio-analysis/6Pkj4nv5K53i64cLVgkVyY,178533.0,4.0
7-Rooms Of Gloom,Four Tops,0.452,0.694,3.0,-8.552,0.0,0.0399,0.246,0.0,0.267,0.874,89.262,audio_features,59IxJQuFPmW4Xvy7GynZDF,spotify:track:59IxJQuFPmW4Xvy7GynZDF,https://api.spotify.com/v1/tracks/59IxJQuFPmW4Xvy7GynZDF,https://api.spotify.com/v1/audio-analysis/59IxJQuFPmW4Xvy7GynZDF,154573.0,4.0
Ask The Lonely,Four Tops,0.452,0.574,1.0,-6.019,1.0,0.0286,0.531,0.0,0.0913,0.351,106.204,audio_features,5z6CfS8CJ2fnmF5BZ5FCUN,spotify:track:5z6CfS8CJ2fnmF5BZ5FCUN,https://api.spotify.com/v1/tracks/5z6CfS8CJ2fnmF5BZ5FCUN,https://api.spotify.com/v1/audio-analysis/5z6CfS8CJ2fnmF5BZ5FCUN,162653.0,4.0
It's The Same Old Song,Four Tops,0.704,0.678,2.0,-9.121,0.0,0.0295,0.143,0.0,0.119,0.977,125.185,audio_features,7d1ustAIlXG7ht5Q4IOv7s,spotify:track:7d1ustAIlXG7ht5Q4IOv7s,https://api.spotify.com/v1/tracks/7d1ustAIlXG7ht5Q4IOv7s,https://api.spotify.com/v1/audio-analysis/7d1ustAIlXG7ht5Q4IOv7s,166400.0,4.0
Bernadette,Four Tops,0.655,0.8,6.0,-8.375,1.0,0.029,0.0892,0.0,0.491,0.695,111.195,audio_features,0LVvnJs7eOuHIkWwjWHEWF,spotify:track:0LVvnJs7eOuHIkWwjWHEWF,https://api.spotify.com/v1/tracks/0LVvnJs7eOuHIkWwjWHEWF,https://api.spotify.com/v1/audio-analysis/0LVvnJs7eOuHIkWwjWHEWF,181840.0,4.0
Still Water (Love),Four Tops,0.515,0.532,10.0,-12.472,1.0,0.0245,0.355,0.000711,0.498,0.961,94.165,audio_features,5feUxmo1qphxusEo1N9GRt,spotify:track:5feUxmo1qphxusEo1N9GRt,https://api.spotify.com/v1/tracks/5feUxmo1qphxusEo1N9GRt,https://api.spotify.com/v1/audio-analysis/5feUxmo1qphxusEo1N9GRt,194693.0,4.0
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.641,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343.0,4.0
Wing$,Macklemore & Ryan Lewis,0.4,0.602,7.0,-6.988,0.0,0.197,0.353,0.0,0.191,0.0964,74.142,audio_features,5n5uyFpfopa4mNdSN0gTaH,spotify:track:5n5uyFpfopa4mNdSN0gTaH,https://api.spotify.com/v1/tracks/5n5uyFpfopa4mNdSN0gTaH,https://api.spotify.com/v1/audio-analysis/5n5uyFpfopa4mNdSN0gTaH,298641.0,4.0
Otherside (feat. Fences) [Ryan Lewis Remix],Macklemore & Ryan Lewis,0.612,0.568,4.0,-8.555,0.0,0.0743,0.523,0.0,0.217,0.23,116.247,audio_features,3JIqogHHQIQW1uJ5Yivb88,spotify:track:3JIqogHHQIQW1uJ5Yivb88,https://api.spotify.com/v1/tracks/3JIqogHHQIQW1uJ5Yivb88,https://api.spotify.com/v1/audio-analysis/3JIqogHHQIQW1uJ5Yivb88,346164.0,4.0
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.633,0.927,2.0,-4.468,1.0,0.0839,0.0267,0.0,0.0986,0.88,146.097,audio_features,22skzmqfdWrjJylampe0kt,spotify:track:22skzmqfdWrjJylampe0kt,https://api.spotify.com/v1/tracks/22skzmqfdWrjJylampe0kt,https://api.spotify.com/v1/audio-analysis/22skzmqfdWrjJylampe0kt,258432.0,4.0
Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,0.688,0.473,8.0,-9.059,1.0,0.167,0.716,4.46e-05,0.104,0.299,84.958,audio_features,01uqI4H13Gsd8Lyl1EYd8H,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,https://api.spotify.com/v1/tracks/01uqI4H13Gsd8Lyl1EYd8H,https://api.spotify.com/v1/audio-analysis/01uqI4H13Gsd8Lyl1EYd8H,318525.0,4.0
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.781,0.526,6.0,-6.986,0.0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613.0,4.0
Vipassana (Ryan Lewis Remix),Macklemore & Ryan Lewis,0.751,0.621,9.0,-7.431,0.0,0.166,0.562,2.2e-05,0.333,0.624,78.988,audio_features,1TJBqS7OM2xB15CX859MI7,spotify:track:1TJBqS7OM2xB15CX859MI7,https://api.spotify.com/v1/tracks/1TJBqS7OM2xB15CX859MI7,https://api.spotify.com/v1/audio-analysis/1TJBqS7OM2xB15CX859MI7,238481.0,4.0
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,0.828,0.609,1.0,-4.402,1.0,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,audio_features,5pfJsMwoRYKampPay8amX0,spotify:track:5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/tracks/5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/audio-analysis/5pfJsMwoRYKampPay8amX0,292593.0,4.0
Intro - Live From Spotify NYC,Macklemore & Ryan Lewis,0.611,0.432,8.0,-22.338,1.0,0.908,0.608,0.0,0.393,0.353,107.128,audio_features,5QfBuE8VSeZHRnQta8BsqO,spotify:track:5QfBuE8VSeZHRnQta8BsqO,https://api.spotify.com/v1/tracks/5QfBuE8VSeZHRnQta8BsqO,https://api.spotify.com/v1/audio-analysis/5QfBuE8VSeZHRnQta8BsqO,112564.0,4.0
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.781,0.526,6.0,-6.986,0.0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,7bYZBVrnRfqeaPbhRyEvK3,spotify:track:7bYZBVrnRfqeaPbhRyEvK3,https://api.spotify.com/v1/tracks/7bYZBVrnRfqeaPbhRyEvK3,https://api.spotify.com/v1/audio-analysis/7bYZBVrnRfqeaPbhRyEvK3,235613.0,4.0
Rose Garden,Lynn Anderson,0.589,0.501,0.0,-11.665,1.0,0.031,0.168,0.0,0.0741,0.969,131.064,audio_features,5YwgJ6lpZ3SiAQwBEpjqey,spotify:track:5YwgJ6lpZ3SiAQwBEpjqey,https://api.spotify.com/v1/tracks/5YwgJ6lpZ3SiAQwBEpjqey,https://api.spotify.com/v1/audio-analysis/5YwgJ6lpZ3SiAQwBEpjqey,175867.0,4.0
Rose Garden,Lynn Anderson,0.596,0.514,0.0,-11.504,1.0,0.0287,0.0582,0.0,0.0805,0.964,130.553,audio_features,5TBn5BUiC731JytZDUZZmp,spotify:track:5TBn5BUiC731JytZDUZZmp,https://api.spotify.com/v1/tracks/5TBn5BUiC731JytZDUZZmp,https://api.spotify.com/v1/audio-analysis/5TBn5BUiC731JytZDUZZmp,173800.0,4.0
Okie From Muskogee - Live,John Anderson,0.309,0.928,11.0,-6.886,1.0,0.0846,0.322,0.00197,0.984,0.513,74.272,audio_features,529x2bhs2op70bGqGOoLk4,spotify:track:529x2bhs2op70bGqGOoLk4,https://api.spotify.com/v1/tracks/529x2bhs2op70bGqGOoLk4,https://api.spotify.com/v1/audio-analysis/529x2bhs2op70bGqGOoLk4,95747.0,4.0
Ding-A-Ling the Christmas Bell,Lynn Anderson,0.606,0.386,10.0,-11.429,1.0,0.0264,0.743,0.0,0.117,0.724,88.158,audio_features,3tN3Ge5DEdyBfO0uVbC7b6,spotify:track:3tN3Ge5DEdyBfO0uVbC7b6,https://api.spotify.com/v1/tracks/3tN3Ge5DEdyBfO0uVbC7b6,https://api.spotify.com/v1/audio-analysis/3tN3Ge5DEdyBfO0uVbC7b6,179387.0,4.0
Stand By Your Man,Lynn Anderson,0.505,0.278,9.0,-12.425,1.0,0.0333,0.327,0.0,0.124,0.446,104.264,audio_features,6jIdJyhyFrS6XXPqhrQBnb,spotify:track:6jIdJyhyFrS6XXPqhrQBnb,https://api.spotify.com/v1/tracks/6jIdJyhyFrS6XXPqhrQBnb,https://api.spotify.com/v1/audio-analysis/6jIdJyhyFrS6XXPqhrQBnb,165453.0,3.0
(I Never Promised You A) Rose Garden,Lynn Anderson,0.588,0.489,0.0,-12.329,1.0,0.0346,0.291,0.0,0.198,0.962,129.557,audio_features,4YWM7K1JpymbBnFhTBPeN0,spotify:track:4YWM7K1JpymbBnFhTBPeN0,https://api.spotify.com/v1/tracks/4YWM7K1JpymbBnFhTBPeN0,https://api.spotify.com/v1/audio-analysis/4YWM7K1JpymbBnFhTBPeN0,177960.0,4.0
A.B.C. Rocksteady,Gladstone Anderson,0.685,0.493,2.0,-8.25,0.0,0.0535,0.557,0.847,0.0437,0.487,166.643,audio_features,5woVKCevHAbyVp2vPPISH9,spotify:track:5woVKCevHAbyVp2vPPISH9,https://api.spotify.com/v1/tracks/5woVKCevHAbyVp2vPPISH9,https://api.spotify.com/v1/audio-analysis/5woVKCevHAbyVp2vPPISH9,132507.0,4.0
Snowbird,Lynn Anderson,0.487,0.569,9.0,-10.904,1.0,0.0473,0.339,0.0,0.0619,0.868,104.858,audio_features,5zPrQlC9cGFwkpaDyJKwzq,spotify:track:5zPrQlC9cGFwkpaDyJKwzq,https://api.spotify.com/v1/tracks/5zPrQlC9cGFwkpaDyJKwzq,https://api.spotify.com/v1/audio-analysis/5zPrQlC9cGFwkpaDyJKwzq,129627.0,3.0
I Saw Mommy Kissing Santa Claus,Lynn Anderson,0.535,0.282,9.0,-12.581,1.0,0.0264,0.34,0.0,0.272,0.463,62.079,audio_features,349u30Dk2EfxVv2Iu27JKk,spotify:track:349u30Dk2EfxVv2Iu27JKk,https://api.spotify.com/v1/tracks/349u30Dk2EfxVv2Iu27JKk,https://api.spotify.com/v1/audio-analysis/349u30Dk2EfxVv2Iu27JKk,151627.0,4.0
The Road to Surrender,Lynn Anderson,0.542,0.216,5.0,-10.73,1.0,0.0269,0.805,0.000202,0.114,0.195,70.081,audio_features,7oYaUsJKfnVU7La1GkBgnV,spotify:track:7oYaUsJKfnVU7La1GkBgnV,https://api.spotify.com/v1/tracks/7oYaUsJKfnVU7La1GkBgnV,https://api.spotify.com/v1/audio-analysis/7oYaUsJKfnVU7La1GkBgnV,246293.0,4.0
Left and Right (Feat. Jung Kook of BTS),Charlie Puth,0.881,0.592,2.0,-4.898,1.0,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,audio_features,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3,154487.0,4.0
